fill_time,close_time,symbol,side,setup,r_multiple,entry_balance,llm_grade,llm_score,llm_reason
2025-08-22T00:00:00+00:00,2025-08-22T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.5231,80601.40,skip,4,"Clear downtrend in recent bars (from 0.6506 to 0.6419) makes this BUY signal against momentum, failing HTF alignment despite being near prior day low."
2025-08-22T04:00:00+00:00,2025-08-22T05:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,80601.40,skip,3,"Price action shows choppy consolidation with no clear uptrend in recent bars, and signal price (3339.55) is mid-range, not at a meaningful support level for a pullback buy."
2025-08-22T07:15:00+00:00,2025-08-22T14:00:00+00:00,EURUSD,sell,london_breakout,-1.0000,80198.39,A,5,"Clear downtrend from 1.161+ to 1.159, SELL aligns with momentum, signal near prior_day_low (1.16007) making it a meaningful breakout level."
2025-08-22T08:00:00+00:00,2025-08-22T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,4.1966,81215.21,skip,4,Clear downtrend in recent bars (1.35191→1.33931 over 3 days) makes BUY signal against HTF momentum; fails item 2.
2025-08-22T08:00:00+00:00,2025-08-22T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,3.3118,81215.21,skip,4,"SELL signal contradicts strong uptrend with last 6 bars making higher highs from 147.109 to 148.737, violating HTF trend alignment."
2025-08-22T20:00:00+00:00,2025-08-25T16:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.0233,83863.16,skip,4,"Strong uptrend into signal with last bar surging +1100 pips contradicts SELL direction; HTF momentum is clearly bullish, not aligned with fade setup."
2025-08-25T17:00:00+00:00,2025-08-26T02:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,84711.55,skip,3,"Despite valid gold_pullback setup, recent bars show choppy sideways action (not clear uptrend) and last_close 3370.8 is mid-range, not at a meaningful support level for a BUY entry."
2025-08-27T07:15:00+00:00,2025-08-27T11:30:00+00:00,EURUSD,sell,london_breakout,2.5824,84287.99,A,5,"Clear downtrend from 1.16409 to 1.16213, SELL aligns with momentum, price near prior_day_low (1.1633), london_breakout setup confirmed."
2025-08-27T08:00:00+00:00,2025-08-27T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,84287.99,skip,3,"Price is trending UP (last 4 bars: 147.103→147.763→147.569→147.936) making this SELL directionally opposed to momentum, and signal price 147.936 is mid-range, not at a meaningful level."
2025-08-27T11:00:00+00:00,2025-08-27T14:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,84287.99,A,5,"Gold pullback setup with clear uptrend resumption after retracement from 3393 high to 3374 low, now bouncing at mid-range with bullish momentum into prior resistance zone."
2025-08-27T12:00:00+00:00,2025-08-27T16:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.0778,84954.89,skip,3,"Recent bars show clear downward momentum (0.64922→0.6484→0.64699) contradicting the BUY direction, and last_close is mid-range, not at a meaningful support level."
2025-08-28T04:00:00+00:00,2025-08-28T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,0.0000,85416.04,skip,4,"Setup tag valid and price near prior day high, but recent bars show strong upward momentum (1.34159→1.35038) contradicting the SELL direction."
2025-08-28T04:00:00+00:00,2025-08-28T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,85416.04,skip,4,"Price is in a clear uptrend with last close at 0.65117 making higher highs, contradicting the SELL direction despite being at prior day high resistance."
2025-08-28T06:00:00+00:00,2025-08-28T16:00:00+00:00,XAUUSD,buy,gold_pullback,1.9997,85416.04,skip,3,"Despite valid gold_pullback setup, recent bars show strong downtrend from 3398 to 3386 before minor bounce, and signal at 3391.31 is mid-range (not at meaningful support level)."
2025-08-28T20:00:00+00:00,2025-08-29T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,85842.98,skip,4,"Setup tag valid and price near prior day high, but last bars show strong upward momentum (1.15736→1.16888) contradicting the SELL direction."
2025-08-29T09:00:00+00:00,2025-08-29T17:00:00+00:00,XAUUSD,buy,gold_pullback,1.9997,86486.80,skip,3,Price is in a clear downtrend from 3422 high with lower highs and lower lows; BUY signal against momentum and not at a meaningful support level.
2025-09-01T04:00:00+00:00,2025-09-01T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,87351.56,skip,4,"Recent bars show clear uptrend (0.64699→0.65467) with higher highs and higher lows, contradicting the SELL direction for a failed breakout fade."
2025-09-01T08:45:00+00:00,2025-09-01T14:45:00+00:00,EURUSD,buy,london_breakout,0.0000,86914.80,A,5,"Clean London breakout above prior day high with strong uptrend momentum from 1.16899 to 1.1712, signal at meaningful resistance level."
2025-09-02T07:00:00+00:00,2025-09-02T09:30:00+00:00,EURUSD,sell,london_breakout,-1.0000,86914.80,A,5,"Clear downtrend from 1.1717 to 1.1695, SELL signal at prior day low (1.16961) during London open—textbook breakout fade setup."
2025-09-02T14:00:00+00:00,2025-09-02T22:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,86480.22,skip,3,"BUY signal against clear downtrend from 3500.64 high with recent bars showing lower highs and rejection from resistance, not at a meaningful support level."
2025-09-03T08:00:00+00:00,2025-09-04T12:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,87344.97,skip,4,Recent bars show strong downtrend from 1.173 to 1.163; BUY signal against clear bearish momentum fails HTF alignment.
2025-09-03T08:00:00+00:00,2025-09-05T20:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.6584,87344.97,skip,4,BUY signal against clear downtrend: price dropped from 1.3549 to 1.3368 over last 20 bars with lower lows and lower highs throughout.
2025-09-03T08:00:00+00:00,2025-09-04T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,87344.97,skip,4,"SELL signal contradicts strong uptrend with price rallying from 146.69 to 148.58 over recent bars, making HTF trend misaligned."
2025-09-05T03:00:00+00:00,2025-09-05T16:00:00+00:00,XAUUSD,buy,gold_pullback,1.9998,87344.97,A,5,"Gold pullback setup with clear uptrend (3529→3552 over 20 bars), last close near prior day high (3552.61 vs 3566.09), and recent pullback to 3539 before recovery provides ideal entry."
2025-09-05T08:45:00+00:00,2025-09-05T15:30:00+00:00,EURUSD,buy,london_breakout,2.5354,87344.97,skip,3,"BUY signal against clear downtrend from 05:00 high (1.16745) through 07:30 low (1.16653), and current price 1.16713 is not at a meaningful level relative to prior day high (1.1652) or range boundaries"
2025-09-05T16:00:00+00:00,2025-09-08T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,89325.62,skip,4,"Recent bars show strong upward momentum (0.65101→0.65717), contradicting the SELL direction; failed breakout fade requires rejection, not continuation."
2025-09-08T09:00:00+00:00,2025-09-08T18:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,90486.61,A,5,"Gold pullback setup with clear uptrend resumption after pullback to 3579, now bouncing back near prior day high of 3600."
2025-09-08T16:00:00+00:00,2025-09-09T00:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,90486.61,skip,4,Recent bars show strong upward momentum (1.34696→1.35207→1.35427) contradicting the SELL direction; HTF trend is bullish not bearish.
2025-09-08T16:00:00+00:00,2025-09-09T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,90486.61,skip,4,Recent bars show strong uptrend (0.65101→0.65956) contradicting the SELL direction; failed breakout fade requires rejection confirmation not present here.
2025-09-09T08:00:00+00:00,2025-09-09T16:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.3237,90938.99,skip,4,"HTF trend is strongly bullish with consecutive higher highs and closes, contradicting the SELL direction—this is not a valid fade setup."
2025-09-09T08:00:00+00:00,2025-09-09T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,90938.99,skip,4,"Setup tag is valid and price is above prior day high (meaningful level), but recent bars show strong uptrend with higher highs (1.34962→1.35126→1.35427→1.35582→1.35736), making this SELL signal direct"
2025-09-09T08:45:00+00:00,2025-09-09T09:15:00+00:00,EURUSD,buy,london_breakout,-1.0000,90938.99,A,5,"London breakout BUY with clear uptrend from 1.17639 low, breaking above prior day high (1.17658) at a meaningful resistance level."
2025-09-09T12:00:00+00:00,2025-09-11T12:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.3123,90029.60,skip,4,"BUY signal contradicts clear downtrend with last close at 146.625 down from 148.619 peak, showing consistent lower lows over recent bars."
2025-09-09T12:00:00+00:00,2025-09-10T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,90029.60,skip,4,"Strong uptrend in last bars (0.65277→0.66123) contradicts SELL direction; failed_breakout_fade requires rejection, not continuation higher."
2025-09-09T19:00:00+00:00,2025-09-10T03:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,91086.16,skip,3,"Despite valid gold_pullback setup, recent bars show extreme volatility with sharp spike to 3674 then crash back down, creating unclear directional bias, and signal price is not at a meaningful level r"
2025-09-10T04:00:00+00:00,2025-09-10T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,91305.95,skip,4,BUY signal against clear downtrend: price dropped from 1.17803 to 1.16972 over last 16 hours with consecutive lower lows and lower closes.
2025-09-10T07:45:00+00:00,2025-09-10T09:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,91305.95,A,5,"Clean London breakout with strong uptrend from 1.16899 low, price near prior day high resistance at 1.17315, all criteria met."
2025-09-10T08:00:00+00:00,2025-09-11T08:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,90849.42,A,5,"Gold pullback setup with clear recovery from overnight lows (3620s) back to 3643, aligned with upward momentum in last 3 bars, near mid-range and prior support turned resistance."
2025-09-11T12:00:00+00:00,2025-09-16T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.7647,90979.52,skip,3,"BUY signal contradicts clear downtrend from 1.17803 high to 1.1692 current price, and price is not at a meaningful level (mid-range, not near prior_day_low 1.16427 or any key structure)."
2025-09-11T12:00:00+00:00,2025-09-12T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,90979.52,skip,3,"BUY signal against clear downtrend (price fell from 1.35906 to 1.35149, making lower lows) and not at a meaningful level (mid-range, not near prior_day_low support)."
2025-09-11T16:00:00+00:00,2025-09-17T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,1.9312,90979.52,A,5,"Classic failed breakout fade: price spiked to 148.185 (above prior day high 148.575), then rejected sharply back to 147.528, confirming failure at resistance with clear downward momentum."
2025-09-15T07:00:00+00:00,2025-09-15T09:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,91661.86,A,5,"Gold pullback setup with clear upward momentum recovery from 3626 low, last close near prior day high resistance at 3656, all criteria met."
2025-09-15T16:00:00+00:00,2025-09-16T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,91203.55,skip,4,"Recent bars show strong uptrend (0.66263→0.6666) with higher highs and higher lows, contradicting the SELL direction despite being at prior day high resistance."
2025-09-16T19:00:00+00:00,2025-09-17T10:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,92005.17,A,5,"Gold pullback setup at prior day high after strong uptrend from 3676 to 3703, now retracing to meaningful resistance-turned-support level."
2025-09-17T16:00:00+00:00,2025-09-17T20:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,91545.15,skip,3,"BUY signal against clear downtrend (price dropped from 3694 to 3661 over recent hours) and not at a meaningful level (3678.68 is mid-range, not near prior_day_high 3703 or any key support)."
2025-09-17T20:00:00+00:00,2025-10-09T16:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.7134,92423.63,skip,4,"Setup tag valid and price near prior day high, but recent bars show strong uptrend (1.17126→1.18787 over 4 days) making SELL directionally misaligned."
2025-09-17T20:00:00+00:00,2025-09-22T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.2573,92423.63,skip,4,"Setup is valid failed_breakout_fade at prior day high, but recent bars show strong uptrend (1.35428→1.36652) contradicting the SELL direction."
2025-09-17T20:00:00+00:00,2025-09-25T20:00:00+00:00,AUDUSD,sell,failed_breakout_fade,2.3540,92423.63,A,5,Failed breakout fade at prior day high (0.66881) with clear rejection and downward momentum into signal time.
2025-09-22T20:00:00+00:00,2025-09-23T00:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-0.0200,93466.77,A,5,"Failed breakout fade setup with clear recovery from prior day low, bullish momentum in last 5 bars (1.3460→1.3508), and signal near meaningful support level."
2025-09-23T12:00:00+00:00,2025-09-23T20:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.2818,93457.42,skip,3,"BUY signal against clear downtrend (price fell from 148.375 to 147.564 over recent bars) and not at a meaningful level (147.564 is mid-range, far from prior_day_low 145.482 or prior_day_high 148.375)."
2025-09-24T02:00:00+00:00,2025-09-24T18:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,94523.69,skip,3,"BUY signal against clear downtrend (price dropped from 3791 to 3765, last 6 bars showing lower highs) and not at a meaningful support level."
2025-09-25T13:30:00+00:00,2025-09-25T14:15:00+00:00,US500,sell,ny_momentum,1.8947,94051.07,A,5,"Clear downtrend from 6643 to 6627.7 with lower lows/highs, signal near prior day low (6621.8), aligns with ny_momentum SELL setup."
2025-09-25T15:00:00+00:00,2025-09-25T16:00:00+00:00,XAUUSD,sell,gold_pullback,1.9996,94942.08,skip,4,Recent bars show strong upward momentum (3740→3757) contradicting the SELL direction; HTF trend is bullish not bearish.
2025-09-25T20:00:00+00:00,2025-09-26T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.3279,96979.16,skip,4,"Strong downtrend in last bars (1.352→1.334, -160 pips) makes BUY against HTF momentum; grade is skip despite valid failed_breakout_fade setup."
2025-09-25T20:00:00+00:00,2025-09-26T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,96979.16,skip,3,"Strong uptrend in recent bars (147.7→149.8) contradicts SELL direction, and price at 149.805 is well above prior_day_high (148.914), not at a meaningful resistance level."
2025-09-26T05:00:00+00:00,2025-09-26T06:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,96979.16,skip,4,"SELL signal against clear uptrend momentum—last 4 bars show recovery from 3731 to 3749, contradicting bearish direction."
2025-09-26T07:45:00+00:00,2025-09-26T13:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,96494.27,A,5,"Clean London breakout with strong uptrend from 1.16619 to 1.16789, signal price within 0.04% of prior day high resistance."
2025-09-29T02:00:00+00:00,2025-09-29T07:00:00+00:00,XAUUSD,buy,gold_pullback,1.9998,97140.60,B,4,"Valid gold pullback setup with strong uptrend resumption (last bar +12 points), but signal price 3770.54 is not at a meaningful level—it's mid-range, 13 points below prior_day_high and 36 points above"
2025-09-29T08:00:00+00:00,2025-09-29T11:15:00+00:00,EURUSD,buy,london_breakout,-1.0000,98111.92,A,5,"Clean London breakout setup with clear uptrend from 1.17047 to 1.17266, breaking above prior day high (1.17067) by ~17 pips at a meaningful resistance level."
2025-09-30T08:45:00+00:00,2025-09-30T13:00:00+00:00,EURUSD,buy,london_breakout,1.5000,97621.36,A,5,"Strong London breakout with clear upward momentum from 1.17193 to 1.17319, breaking above prior day high at a meaningful resistance level."
2025-09-30T12:00:00+00:00,2025-09-30T16:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,97621.36,skip,4,BUY signal at 147.854 contradicts strong downtrend with consecutive lower lows from 149.95 to 147.835 over recent bars.
2025-09-30T22:00:00+00:00,2025-10-02T17:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,97865.42,A,5,"Gold pullback setup with clear uptrend resumption after retracement from 3871 high to 3793 low, now recovering with last_close at 3848.13 above prior_day_high (3834.06), showing bullish momentum in re"
2025-10-01T16:00:00+00:00,2025-10-02T08:00:00+00:00,GBPUSD,sell,failed_breakout_fade,1.5000,97865.42,skip,3,"SELL signal contradicts strong uptrend (last 4 bars show higher highs/closes from 1.344→1.351) and price is above prior_day_high, not at a meaningful resistance level."
2025-10-03T08:00:00+00:00,2025-10-03T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.3606,98599.41,skip,3,"Price is rising into signal (147.351→147.723, making higher highs) contradicting the SELL direction, and current price 147.723 is mid-range, not at a meaningful level."
2025-10-03T10:00:00+00:00,2025-10-03T12:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,98599.41,B,4,"Gold pullback setup with clear upward momentum recovery from 3828 low, but current price 3859 is mid-range, not at a meaningful structural level."
2025-10-06T00:00:00+00:00,2025-10-06T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.9246,99270.16,skip,3,"BUY signal against clear downtrend (price dropped from 0.66287 to 0.65998 over recent bars) and not at a meaningful level (mid-range, 50% between prior day high/low)."
2025-10-06T12:00:00+00:00,2025-10-06T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.5098,100721.80,skip,3,"Strong uptrend in recent bars (147.55→150.366, +2.8 big figures) contradicts SELL direction, and price is not at a meaningful level relative to prior day range."
2025-10-06T13:30:00+00:00,2025-10-06T13:45:00+00:00,USTEC,buy,ny_momentum,2.1830,100721.80,A,5,"Strong uptrend from 24871 to 24929 with higher highs/lows, signal at prior day high resistance (24947), classic NY momentum setup."
2025-10-07T14:00:00+00:00,2025-10-08T07:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,103085.14,skip,3,"BUY signal against clear downtrend from 3976.89 high with recent lower lows (3943.19) and price still below prior day high, not at meaningful support level."
2025-10-08T07:30:00+00:00,2025-10-08T16:00:00+00:00,EURUSD,sell,london_breakout,-1.0000,104115.95,A,5,"Strong downtrend from 1.16561 to 1.16194, SELL aligns with momentum, price near prior day low (1.16468), valid london_breakout setup."
2025-10-08T08:00:00+00:00,2025-10-08T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,104115.95,skip,4,Recent bars show clear downtrend (1.34839→1.33937) making BUY signal against HTF momentum; grade is skip despite valid failed_breakout_fade setup near prior_day_low.
2025-10-09T08:00:00+00:00,2025-10-09T17:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,104376.24,B,4,"Valid gold pullback setup with clear upward recovery from 4001 low, but signal price (4039) is mid-range, not at a meaningful structural level."
2025-10-09T16:00:00+00:00,2025-10-10T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,3.0522,105630.14,skip,4,"Recent bars show strong upward momentum (0.65605→0.66059), contradicting the SELL direction despite failed_breakout_fade setup."
2025-10-09T20:00:00+00:00,2025-10-10T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.4687,105108.26,skip,4,BUY signal against clear downtrend: price dropped from 1.17119 to 1.15576 over recent bars with lower lows and lower highs throughout.
2025-10-09T20:00:00+00:00,2025-10-10T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,105108.26,skip,4,"BUY signal against clear downtrend: last 4 bars show lower lows (1.34128→1.33619→1.33846→1.32936) with recent sharp drop to 1.32907, making this directionally misaligned."
2025-10-10T08:15:00+00:00,2025-10-10T18:00:00+00:00,EURUSD,buy,london_breakout,2.4923,106720.28,A,5,"Clean London breakout with bullish momentum from 1.1563 to 1.15733, signal price within 0.08% of prior day high resistance."
2025-10-10T15:00:00+00:00,2025-10-10T16:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,106720.28,skip,3,SELL signal against clear uptrend (price rallied from 3950 to 3995 over last 20 bars) and not at a meaningful resistance level (last_close 3987 is 70 points below prior_day_high 4058 and mid-range).
2025-10-14T07:15:00+00:00,2025-10-14T09:30:00+00:00,EURUSD,buy,london_breakout,-1.0000,108813.97,A,5,"Clean London breakout with strong uptrend from 1.1555 low, breaking above prior day high at signal time."
2025-10-14T11:00:00+00:00,2025-10-16T04:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,108269.90,skip,3,"Despite valid gold_pullback setup, price is in sharp downtrend from 4179.6 high with last close 4126.3 well below recent peaks, and not at a meaningful support level relative to prior day range."
2025-10-14T13:30:00+00:00,2025-10-14T14:00:00+00:00,USTEC,sell,ny_momentum,-1.0000,108269.90,B,4,"Strong downtrend confirmed but signal price (24399.9) is not at a meaningful level—it's mid-range, 171 points below prior_day_low and 382 points below prior_day_high."
2025-10-14T13:30:00+00:00,2025-10-14T14:00:00+00:00,US500,sell,ny_momentum,-1.0000,108269.90,B,4,"Strong downward momentum confirmed but signal price (6582.5) is not at a meaningful level—it's mid-range, 38.6 points below prior_day_low and not near any key boundary."
2025-10-15T08:00:00+00:00,2025-10-15T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,107187.20,skip,3,"Recent bars show clear upward momentum (1.32612→1.33485) contradicting the SELL direction, and price is mid-range, not at a meaningful level."
2025-10-16T04:00:00+00:00,2025-10-16T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,0.0000,107733.93,A,5,"Strong failed breakout fade setup: price pushed above prior day high (1.16474) to 1.16669 then closed at 1.16635, showing rejection at resistance after clear uptrend, ideal for reversal sell."
2025-10-16T04:00:00+00:00,2025-10-16T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,107733.93,skip,4,"Recent bars show strong upward momentum (1.326→1.342), contradicting the SELL direction despite being at prior day high."
2025-10-16T10:00:00+00:00,2025-10-16T23:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,107733.93,B,4,"Gold pullback setup with clear uptrend momentum (4190→4239→4222) but signal price 4222.75 is not at a meaningful level, sitting mid-range between prior_day_low 4139 and prior_day_high 4218, though it "
2025-10-16T20:00:00+00:00,2025-10-17T00:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,107195.26,skip,4,"BUY signal at 150.396 contradicts clear downtrend with price falling from 152.6 to 150.4 over recent bars, showing persistent lower lows and bearish momentum."
2025-10-17T08:00:00+00:00,2025-10-21T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.6651,107736.59,skip,4,Strong uptrend in last 20 bars (1.1559→1.17095) contradicts SELL direction; failed_breakout_fade requires rejection evidence not present here.
2025-10-17T08:00:00+00:00,2025-10-17T20:00:00+00:00,GBPUSD,sell,failed_breakout_fade,1.5000,107736.59,skip,4,"Strong uptrend in recent bars (1.33→1.345) contradicts SELL direction; failed_breakout_fade requires rejection, but price is making higher highs near prior_day_high."
2025-10-17T08:00:00+00:00,2025-10-17T10:15:00+00:00,EURUSD,buy,london_breakout,-1.0000,107736.59,A,5,"Clean London breakout setup with clear uptrend from 1.16982 to 1.17095, breaking above prior day high (1.16941) by 154 pips, showing strong bullish momentum into London open."
2025-10-20T04:00:00+00:00,2025-10-20T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,108005.94,skip,3,SELL signal contradicts recent upward momentum (last 3 bars rallying from 0.64739 to 0.65052) and price is not at a meaningful resistance level.
2025-10-20T07:45:00+00:00,2025-10-20T09:15:00+00:00,EURUSD,buy,london_breakout,-1.0000,108005.94,A,5,"Clean London breakout with bullish momentum through prior day high, showing higher highs from 1.16581 to 1.16705 and breaking above 1.16797 resistance level."
2025-10-20T14:00:00+00:00,2025-10-20T15:00:00+00:00,XAUUSD,buy,gold_pullback,2.1997,107465.91,skip,3,"Price action shows choppy consolidation without clear upward momentum, and signal price is mid-range rather than at a meaningful support level."
2025-10-21T08:15:00+00:00,2025-10-21T09:45:00+00:00,EURUSD,sell,london_breakout,0.0000,110083.55,A,5,"Strong downtrend from 1.16546 to 1.16351, SELL signal near prior_day_low (1.16384), clear london_breakout setup with aligned momentum."
2025-10-21T12:00:00+00:00,2025-10-21T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,1.0000,110083.55,skip,4,Recent bars show clear downtrend (1.17095→1.16214) making BUY signal against HTF momentum; fails item 2.
2025-10-21T12:00:00+00:00,2025-10-21T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,110083.55,skip,3,BUY signal against clear downtrend (last 6 bars declining from 1.3434 to 1.338) and price not at meaningful support level.
2025-10-22T00:00:00+00:00,2025-10-22T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,1.5000,110083.55,skip,4,Clear downtrend in last 20 bars (from 1.1728 to 1.1599) makes BUY directionally misaligned despite being at prior day low support.
2025-10-22T00:00:00+00:00,2025-10-22T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,110083.55,skip,4,BUY signal contradicts clear downtrend with last 10 bars showing consistent lower highs and lower lows from 1.344 to 1.337.
2025-10-22T11:00:00+00:00,2025-10-23T09:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,110358.76,skip,3,SELL signal conflicts with recent uptrend (bars show recovery from 4075 to 4156 high just prior) and price is not at a meaningful resistance level.
2025-10-23T12:00:00+00:00,2025-10-24T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,110358.76,skip,3,"Price shows strong uptrend (150.599→152.608) with consecutive higher highs, contradicting the SELL direction, and current price is well above prior_day_high (152.174), not at a meaningful resistance l"
2025-10-23T12:00:00+00:00,2025-10-24T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,110358.76,skip,3,"Price is in clear uptrend (last bar rallied 272 pips from 0.64848 to 0.65083) making this SELL directionally opposed, and current price 0.65083 is not at a meaningful level (164 pips below prior_day_h"
2025-10-24T02:00:00+00:00,2025-10-24T03:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,110358.76,skip,3,"SELL signal contradicts recent uptrend (4073→4148 rally) and price is mid-range, not at a meaningful resistance level."
2025-10-24T12:00:00+00:00,2025-10-24T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,109255.17,skip,4,BUY signal against clear downtrend: price dropped from 1.3414 to 1.3320 over recent bars with lower lows and lower highs throughout.
2025-10-27T00:00:00+00:00,2025-10-27T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,108708.89,skip,4,"Strong uptrend in recent bars (151.629→152.874) contradicts SELL direction; failed_breakout_fade requires rejection, but price is consolidating near highs, not failing."
2025-10-27T01:00:00+00:00,2025-10-28T06:00:00+00:00,XAUUSD,sell,gold_pullback,1.9999,108708.89,skip,3,"SELL signal conflicts with strong upward momentum in last bar (4063.71 low to 4081.68 close, +18 points recovery) and price is not at a meaningful resistance level."
2025-10-27T12:00:00+00:00,2025-10-28T00:00:00+00:00,EURUSD,sell,failed_breakout_fade,-1.0000,108165.35,skip,4,Recent bars show clear uptrend (1.15833→1.16339→1.16387→1.1638) making SELL directionally misaligned with HTF momentum.
2025-10-27T12:00:00+00:00,2025-10-27T20:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,108165.35,skip,4,Strong uptrend in last bars (0.65119→0.65339→0.65372→0.65571) contradicts SELL direction; HTF trend not aligned.
2025-10-28T04:00:00+00:00,2025-10-28T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,107624.52,skip,4,Strong uptrend in last bars (0.65119→0.65569) contradicts SELL direction; failed_breakout_fade requires rejection evidence not present here.
2025-10-29T07:00:00+00:00,2025-10-29T09:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,108711.58,skip,3,"SELL signal contradicts strong uptrend (price rallied from 3897 to 3982 in recent bars, last close 3952 still elevated) and price is not at a meaningful resistance level."
2025-10-29T07:00:00+00:00,2025-10-29T11:45:00+00:00,EURUSD,sell,london_breakout,-1.0000,108711.58,B,4,"Strong downtrend aligned with SELL but signal price (1.16343) is not at a meaningful level—it's mid-range, 150 pips below prior_day_low and 346 pips below prior_day_high."
2025-10-29T08:00:00+00:00,2025-10-30T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,2.2493,108711.58,skip,4,"Strong uptrend in last bars (0.65119→0.66005) contradicts SELL direction; failed_breakout_fade requires rejection, but price is making higher highs through signal time."
2025-10-31T07:00:00+00:00,2025-10-31T15:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,108847.09,skip,3,"Despite valid gold_pullback setup, recent bars show clear downtrend from 4046 high with lower highs (4043→4037→4025→4019→4011), contradicting BUY direction, and current price 4005.79 is mid-range, not"
